d,instance,m_q,exact_threshold,n_train,n_informative,gamma_scale,certified_error,observed_error,rounding_floor,above_floor,informative,holds,holds_strict
100,24,12,50,300,30,10.0,8.433523054796486e-08,1.8074708396653705e-12,9.725553695716371e-14,True,True,True,True
100,24,16,50,300,30,10.0,9.147485323349657e-14,2.2648549702353193e-14,9.725553695716371e-14,False,False,True,True
100,25,1,50,300,30,10.0,543.1991580820984,0.8176917302021494,6.483702463810914e-14,True,True,True,True
100,25,2,50,300,30,10.0,234.99505793292514,0.5798540682334347,6.483702463810914e-14,True,True,True,True
100,25,3,50,300,30,10.0,79.05990798851339,0.19488944603883818,6.483702463810914e-14,True,True,True,True
100,25,4,50,300,30,10.0,20.37211894789209,0.037972187403764956,6.483702463810914e-14,True,True,True,True
100,25,5,50,300,30,10.0,4.029663748422193,0.004845781709741037,6.483702463810914e-14,True,True,True,True
100,25,6,50,300,30,10.0,0.6192797573300421,0.0004239700441021066,6.483702463810914e-14,True,True,True,True
100,25,8,50,300,30,10.0,0.007323712299524987,1.2864945498902713e-06,6.483702463810914e-14,True,True,True,True
100,25,10,50,300,30,10.0,3.843071757847556e-05,1.2147086669855867e-09,6.483702463810914e-14,True,True,True,True
100,25,12,50,300,30,10.0,1.0034201592302463e-07,4.3998138465894954e-13,6.483702463810914e-14,True,True,True,True
100,25,16,50,300,30,10.0,1.1957290121703996e-13,1.5210055437364645e-14,6.483702463810914e-14,False,True,True,True
100,26,1,50,300,30,10.0,524.9498374037498,1.1079942055008438,9.059419880941277e-14,True,True,True,True
100,26,2,50,300,30,10.0,222.50724564874417,0.8079547707779016,9.059419880941277e-14,True,True,True,True
100,26,3,50,300,30,10.0,72.64340197385077,0.2802654209190777,9.059419880941277e-14,True,True,True,True
100,26,4,50,300,30,10.0,18.0016789398948,0.054689021371672863,9.059419880941277e-14,True,True,True,True
100,26,5,50,300,30,10.0,3.3987675767201138,0.006756813979467591,9.059419880941277e-14,True,True,True,True
100,26,6,50,300,30,10.0,0.4956352749864819,0.0005673289224176203,9.059419880941277e-14,True,True,True,True
100,26,8,50,300,30,10.0,0.005212841939652008,1.3764495248036468e-06,9.059419880941277e-14,True,True,True,True
100,26,10,50,300,30,10.0,2.407030979588311e-05,1.0393117477747182e-09,9.059419880941277e-14,True,True,True,True
100,26,12,50,300,30,10.0,5.495153065321616e-08,2.816566424534983e-13,9.059419880941277e-14,True,True,True,True
100,26,16,50,300,30,10.0,4.952993002338169e-14,2.220446049250313e-14,9.059419880941277e-14,False,False,True,True
100,27,1,50,300,30,10.0,385.16534180846486,2.1390121425333786,1.8118839761882555e-13,True,True,True,True
100,27,2,50,300,30,10.0,162.53250568326283,1.606775621864168,1.8118839761882555e-13,True,True,True,True
100,27,3,50,300,30,10.0,52.71664477261567,0.5969430463201255,1.8118839761882555e-13,True,True,True,True
100,27,4,50,300,30,10.0,12.953024199990168,0.12721140063223402,1.8118839761882555e-13,True,True,True,True
100,27,5,50,300,30,10.0,2.4209495493594893,0.017442373265335043,1.8118839761882555e-13,True,True,True,True
100,27,6,50,300,30,10.0,0.34905083671083176,0.001627273925397521,1.8118839761882555e-13,True,True,True,True
100,27,8,50,300,30,10.0,0.0035792308365287778,5.134380219651291e-06,1.8118839761882555e-13,True,True,True,True
100,27,10,50,300,30,10.0,1.607755308744689e-05,4.929775254680635e-09,1.8118839761882555e-13,True,True,True,True
100,27,12,50,300,30,10.0,3.565870190127764e-08,1.681321748492337e-12,1.8118839761882555e-13,True,True,True,True
100,27,16,50,300,30,10.0,3.026813353483782e-14,4.218847493575595e-14,1.8118839761882555e-13,False,False,True,False
100,28,1,50,300,30,10.0,420.13572213700513,1.197990572967873,1.0125233984581428e-13,True,True,True,True
100,28,2,50,300,30,10.0,175.9333416735431,0.898707133412122,1.0125233984581428e-13,True,True,True,True
100,28,3,50,300,30,10.0,56.42195100784505,0.3396291173999213,1.0125233984581428e-13,True,True,True,True
100,28,4,50,300,30,10.0,13.66167193349296,0.07284532507237396,1.0125233984581428e-13,True,True,True,True
100,28,5,50,300,30,10.0,2.5092919627589314,0.009834104948066136,1.0125233984581428e-13,True,True,True,True
100,28,6,50,300,30,10.0,0.35478004883633013,0.0008849204215399809,1.0125233984581428e-13,True,True,True,True
100,28,8,50,300,30,10.0,0.0034829003137187794,2.8399767330045123e-06,1.0125233984581428e-13,True,True,True,True
100,28,10,50,300,30,10.0,1.492169132011913e-05,2.7760405085786033e-09,1.0125233984581428e-13,True,True,True,True
100,28,12,50,300,30,10.0,3.149483080887328e-08,1.0544898287889737e-12,1.0125233984581428e-13,True,True,True,True
100,28,16,50,300,30,10.0,2.4120727985162474e-14,2.4202861936828413e-14,1.0125233984581428e-13,False,False,True,False
100,29,1,50,300,30,10.0,467.9252792868848,0.9172840850274301,7.771561172376096e-14,True,True,True,True
100,29,2,50,300,30,10.0,199.27697481744391,0.6967649162111572,7.771561172376096e-14,True,True,True,True
100,29,3,50,300,30,10.0,65.51349673573098,0.2597426656569284,7.771561172376096e-14,True,True,True,True
100,29,4,50,300,30,10.0,16.382235422203564,0.054928278468390435,7.771561172376096e-14,True,True,True,True
100,29,5,50,300,30,10.0,3.1264783356199737,0.0073996654793930805,7.771561172376096e-14,True,True,True,True
100,29,6,50,300,30,10.0,0.46147985395305374,0.0006726754480083086,7.771561172376096e-14,True,True,True,True
100,29,8,50,300,30,10.0,0.004986536147224743,2.299359856849925e-06,7.771561172376096e-14,True,True,True,True
100,29,10,50,300,30,10.0,2.371268669162551e-05,2.484687899872995e-09,7.771561172376096e-14,True,True,True,True
100,29,12,50,300,30,10.0,5.583102334519465e-08,9.796607969292381e-13,7.771561172376096e-14,True,True,True,True
100,29,16,50,300,30,10.0,5.36536327326871e-14,1.7541523789077473e-14,7.771561172376096e-14,False,False,True,True
100,30,1,50,300,30,10.0,448.78176327390634,1.0172922607085935,8.482103908136196e-14,True,True,True,True
100,30,2,50,300,30,10.0,191.51091333048205,0.757384131443144,8.482103908136196e-14,True,True,True,True
100,30,3,50,300,30,10.0,63.14776324808616,0.2733678397132331,8.482103908136196e-14,True,True,True,True
100,30,4,50,300,30,10.0,15.851775758142363,0.056042903428850877,8.482103908136196e-14,True,True,True,True
100,30,5,50,300,30,10.0,3.039195895245286,0.007359261651612048,8.482103908136196e-14,True,True,True,True
100,30,6,50,300,30,10.0,0.45092576841781,0.0006588253718999848,8.482103908136196e-14,True,True,True,True
100,30,8,50,300,30,10.0,0.004929187419486081,1.957197490742857e-06,8.482103908136196e-14,True,True,True,True
100,30,10,50,300,30,10.0,2.3737259820397957e-05,2.4147852606404285e-09,8.482103908136196e-14,True,True,True,True
100,30,12,50,300,30,10.0,5.6632789589105774e-08,1.0894618540646661e-12,8.482103908136196e-14,True,True,True,True
100,30,16,50,300,30,10.0,5.594071835622775e-14,1.9317880628477724e-14,8.482103908136196e-14,False,False,True,True
100,31,1,50,300,30,10.0,447.4041512047831,1.1122674730586493,9.459100169806334e-14,True,True,True,True
100,31,2,50,300,30,10.0,194.47700883033113,0.8577607049206388,9.459100169806334e-14,True,True,True,True
100,31,3,50,300,30,10.0,65.88774116127841,0.3343069448006285,9.459100169806334e-14,True,True,True,True
100,31,4,50,300,30,10.0,17.133310641903137,0.07559717288071788,9.459100169806334e-14,True,True,True,True
100,31,5,50,300,30,10.0,3.4261128167876915,0.011173392800535753,9.459100169806334e-14,True,True,True,True
100,31,6,50,300,30,10.0,0.5330355596631102,0.0011440888665135152,9.459100169806334e-14,True,True,True,True
100,31,8,50,300,30,10.0,0.006479875762547639,4.569908385043675e-06,9.459100169806334e-14,True,True,True,True
100,31,10,50,300,30,10.0,3.504267024969605e-05,5.804636105111172e-09,9.459100169806334e-14,True,True,True,True
100,31,12,50,300,30,10.0,9.444090457688495e-08,2.6185720258808942e-12,9.459100169806334e-14,True,True,True,True
100,31,16,50,300,30,10.0,1.2021769681789425e-13,2.220446049250313e-14,9.459100169806334e-14,False,True,True,True
100,32,1,50,300,30,10.0,392.93711588546734,1.625993558959559,1.163513729807164e-13,True,True,True,True
100,32,2,50,300,30,10.0,152.51795876446812,1.0258003059812881,1.163513729807164e-13,True,True,True,True
100,32,3,50,300,30,10.0,43.73593425215653,0.2866995907391101,1.163513729807164e-13,True,True,True,True
100,32,4,50,300,30,10.0,9.16638872459998,0.04421858689775138,1.163513729807164e-13,True,True,True,True
100,32,5,50,300,30,10.0,1.4200124766573705,0.0042368698524477555,1.163513729807164e-13,True,True,True,True
100,32,6,50,300,30,10.0,0.16606107981838286,0.00028193267453191506,1.163513729807164e-13,True,True,True,True
100,32,8,50,300,30,10.0,0.0010720439834949018,5.722490609150199e-07,1.163513729807164e-13,True,True,True,True
100,32,10,50,300,30,10.0,2.9231078596620048e-06,3.7354330739702846e-10,1.163513729807164e-13,True,True,True,True
100,32,12,50,300,30,10.0,3.852490684179796e-09,1.0369483049998962e-13,1.163513729807164e-13,False,True,True,True
100,32,16,50,300,30,10.0,1.1148657866727842e-15,2.6201263381153694e-14,1.163513729807164e-13,False,False,True,False
100,33,1,50,300,30,10.0,460.2208116542852,1.2247586821350591,1.1057821325266559e-13,True,True,True,True
100,33,2,50,300,30,10.0,206.51954345205078,0.9746187182230388,1.1057821325266559e-13,True,True,True,True
100,33,3,50,300,30,10.0,73.31280523547655,0.398625515977739,1.1057821325266559e-13,True,True,True,True
100,33,4,50,300,30,10.0,20.26165089243626,0.09476786176998564,1.1057821325266559e-13,True,True,True,True
100,33,5,50,300,30,10.0,4.358607095879112,0.014828307860800916,1.1057821325266559e-13,True,True,True,True
100,33,6,50,300,30,10.0,0.7365703820714766,0.0016310930886460628,1.1057821325266559e-13,True,True,True,True
100,33,8,50,300,30,10.0,0.010786723004261615,8.066646733695393e-06,1.1057821325266559e-13,True,True,True,True
100,33,10,50,300,30,10.0,7.15637250161021e-05,1.3966012124555505e-08,1.1057821325266559e-13,True,True,True,True
100,33,12,50,300,30,10.0,2.3925540232669207e-07,8.954392782811738e-12,1.1057821325266559e-13,True,True,True,True
100,33,16,50,300,30,10.0,4.776570048004065e-13,2.5757174171303632e-14,1.1057821325266559e-13,False,True,True,True
100,34,1,50,300,30,10.0,605.3995571237767,1.226568286377353,9.769962616701378e-14,True,True,True,True
100,34,2,50,300,30,10.0,252.1292583112211,0.8638209452922689,9.769962616701378e-14,True,True,True,True
100,34,3,50,300,30,10.0,80.20899807905445,0.286059080313148,9.769962616701378e-14,True,True,True,True
100,34,4,50,300,30,10.0,19.219452937691802,0.05314466776166604,9.769962616701378e-14,True,True,True,True
100,34,5,50,300,30,10.0,3.4865987417805497,0.006206148495511599,9.769962616701378e-14,True,True,True,True
100,34,6,50,300,30,10.0,0.4861497958027918,0.0004828995062242658,9.769962616701378e-14,True,True,True,True
100,34,8,50,300,30,10.0,0.004627211406049969,1.312494501748418e-06,9.769962616701378e-14,True,True,True,True
100,34,10,50,300,30,10.0,1.917001365952098e-05,1.2822037875892534e-09,9.769962616701378e-14,True,True,True,True
100,34,12,50,300,30,10.0,3.9065534407442406e-08,4.4420023215252513e-13,9.769962616701378e-14,True,True,True,True
100,34,16,50,300,30,10.0,2.7817631267024206e-14,2.220446049250313e-14,9.769962616701378e-14,False,False,True,True
100,35,1,50,300,30,10.0,439.90288223208336,1.098585944238643,8.881784197001252e-14,True,True,True,True
100,35,2,50,300,30,10.0,187.91056045950612,0.7684638450931431,8.881784197001252e-14,True,True,True,True
100,35,3,50,300,30,10.0,62.052151574639765,0.2574535867411186,8.881784197001252e-14,True,True,True,True
100,35,4,50,300,30,10.0,15.606671358597623,0.049958252945010884,8.881784197001252e-14,True,True,True,True
100,35,5,50,300,30,10.0,2.9990539316095353,0.006375762680544073,8.881784197001252e-14,True,True,True,True
100,35,6,50,300,30,10.0,0.44611687789136567,0.0005714612808349617,8.881784197001252e-14,True,True,True,True
100,35,8,50,300,30,10.0,0.004904754382248359,1.845086909257887e-06,8.881784197001252e-14,True,True,True,True
100,35,10,50,300,30,10.0,2.3768138796220038e-05,2.035371760022997e-09,8.881784197001252e-14,True,True,True,True
100,35,12,50,300,30,10.0,5.708074492847934e-08,9.378053889008697e-13,8.881784197001252e-14,True,True,True,True
100,35,16,50,300,30,10.0,5.715964972675017e-14,2.1094237467877974e-14,8.881784197001252e-14,False,False,True,True
100,36,1,50,300,30,10.0,381.16363839192013,1.2478886215180955,1.0169642905566434e-13,True,True,True,True
100,36,2,50,300,30,10.0,162.68614405268457,0.896766997463925,1.0169642905566434e-13,True,True,True,True
100,36,3,50,300,30,10.0,53.657914866646934,0.30815905021005763,1.0169642905566434e-13,True,True,True,True
100,36,4,50,300,30,10.0,13.474359609984962,0.06035620638134365,1.0169642905566434e-13,True,True,True,True
100,36,5,50,300,30,10.0,2.584478210802122,0.007605992774353476,1.0169642905566434e-13,True,True,True,True
100,36,6,50,300,30,10.0,0.3836421391195048,0.0006558000807521669,1.0169642905566434e-13,True,True,True,True
100,36,8,50,300,30,10.0,0.004198162617657793,2.0085806551328744e-06,1.0169642905566434e-13,True,True,True,True
100,36,10,50,300,30,10.0,2.0240381151712672e-05,2.4697632827752614e-09,1.0169642905566434e-13,True,True,True,True
100,36,12,50,300,30,10.0,4.834873313466773e-08,1.0629830349273561e-12,1.0169642905566434e-13,True,True,True,True
100,36,16,50,300,30,10.0,4.7878992133795687e-14,2.353672812205332e-14,1.0169642905566434e-13,False,False,True,True
100,37,1,50,300,30,10.0,451.08122869543797,1.0231272106583134,8.215650382226158e-14,True,True,True,True
100,37,2,50,300,30,10.0,187.17427334100773,0.7349390676719172,8.215650382226158e-14,True,True,True,True
100,37,3,50,300,30,10.0,59.224992962739854,0.24990884815772607,8.215650382226158e-14,True,True,True,True
100,37,4,50,300,30,10.0,14.092550913109706,0.04789703309411064,8.215650382226158e-14,True,True,True,True
100,37,5,50,300,30,10.0,2.5354374937824105,0.005824136129978674,8.215650382226158e-14,True,True,True,True
100,37,6,50,300,30,10.0,0.3502596665692199,0.00047659426138735306,8.215650382226158e-14,True,True,True,True
100,37,8,50,300,30,10.0,0.003265752217622086,1.1138358297912987e-06,8.215650382226158e-14,True,True,True,True
100,37,10,50,300,30,10.0,1.3230547873369106e-05,9.003595646817075e-10,8.215650382226158e-14,True,True,True,True
100,37,12,50,300,30,10.0,2.6338809708249296e-08,2.5768276401549883e-13,8.215650382226158e-14,True,True,True,True
100,37,16,50,300,30,10.0,1.7868078598235598e-14,1.9539925233402755e-14,8.215650382226158e-14,False,False,True,False
100,38,1,50,300,30,10.0,373.9140511228372,1.4316816373470809,1.163513729807164e-13,True,True,True,True
100,38,2,50,300,30,10.0,159.5485831975298,1.042968167198461,1.163513729807164e-13,True,True,True,True
100,38,3,50,300,30,10.0,52.602059799623,0.36490506807909573,1.163513729807164e-13,True,True,True,True
100,38,4,50,300,30,10.0,13.202363029636093,0.07291450163800128,1.163513729807164e-13,True,True,True,True
100,38,5,50,300,30,10.0,2.530741652117079,0.009459503786379386,1.163513729807164e-13,True,True,True,True
100,38,6,50,300,30,10.0,0.37540401779896504,0.0008567973645863258,1.163513729807164e-13,True,True,True,True
100,38,8,50,300,30,10.0,0.004101628838891969,2.8862546397334654e-06,1.163513729807164e-13,True,True,True,True
100,38,10,50,300,30,10.0,1.9741479162120856e-05,3.489472710782593e-09,1.163513729807164e-13,True,True,True,True
100,38,12,50,300,30,10.0,4.7073198381704576e-08,1.6393553181615061e-12,1.163513729807164e-13,True,True,True,True
100,38,16,50,300,30,10.0,4.644381607287226e-14,2.731148640577885e-14,1.163513729807164e-13,False,False,True,True
100,39,1,50,300,30,10.0,325.4151027911084,1.15252249703459,8.526512829121202e-14,True,True,True,True
100,39,2,50,300,30,10.0,129.61734293267182,0.7608814197627473,8.526512829121202e-14,True,True,True,True
100,39,3,50,300,30,10.0,38.61353347442684,0.2306469658382717,8.526512829121202e-14,True,True,True,True
100,39,4,50,300,30,10.0,8.499549976589767,0.03917273972735913,8.526512829121202e-14,True,True,True,True
100,39,5,50,300,30,10.0,1.3947523474842736,0.0041908033896516095,8.526512829121202e-14,True,True,True,True
100,39,6,50,300,30,10.0,0.1738719307259219,0.00030053876633417964,8.526512829121202e-14,True,True,True,True
100,39,8,50,300,30,10.0,0.0012917121304620506,6.143968133143218e-07,8.526512829121202e-14,True,True,True,True
100,39,10,50,300,30,10.0,4.0950228402931975e-06,4.621674154492439e-10,8.526512829121202e-14,True,True,True,True
100,39,12,50,300,30,10.0,6.312232640501479e-09,1.1585177261963508e-13,8.526512829121202e-14,True,True,True,True
100,39,16,50,300,30,10.0,2.523001185633256e-15,1.9984014443252818e-14,8.526512829121202e-14,False,False,True,False
100,40,1,50,300,30,10.0,497.76523703839655,0.971460223559653,7.327471962526033e-14,True,True,True,True
100,40,2,50,300,30,10.0,205.77506874344593,0.6787364566236511,7.327471962526033e-14,True,True,True,True
100,40,3,50,300,30,10.0,64.75316129042639,0.22328936211731487,7.327471962526033e-14,True,True,True,True
100,40,4,50,300,30,10.0,15.298516566786061,0.04176588223478206,7.327471962526033e-14,True,True,True,True
100,40,5,50,300,30,10.0,2.729246510337343,0.005022459911860233,7.327471962526033e-14,True,True,True,True
100,40,6,50,300,30,10.0,0.3734829633276053,0.00041358061011009806,7.327471962526033e-14,True,True,True,True
100,40,8,50,300,30,10.0,0.0034098942113003146,1.195255637354009e-06,7.327471962526033e-14,True,True,True,True
100,40,10,50,300,30,10.0,1.3503712003804213e-05,1.3601054171807903e-09,7.327471962526033e-14,True,True,True,True
100,40,12,50,300,30,10.0,2.625072487152449e-08,5.358491428353318e-13,7.327471962526033e-14,True,True,True,True
100,40,16,50,300,30,10.0,1.6951946483347666e-14,1.6764367671839864e-14,7.327471962526033e-14,False,False,True,True
100,41,1,50,300,30,10.0,522.8984059649177,1.4444659856633604,1.2079226507921703e-13,True,True,True,True
100,41,2,50,300,30,10.0,224.15376294750993,1.1013432374091512,1.2079226507921703e-13,True,True,True,True
100,41,3,50,300,30,10.0,74.40593880105654,0.41463896292394153,1.2079226507921703e-13,True,True,True,True
100,41,4,50,300,30,10.0,18.840576199802207,0.08906655485225223,1.2079226507921703e-13,True,True,True,True
100,41,5,50,300,30,10.0,3.649763964341479,0.012266536340105771,1.2079226507921703e-13,True,True,True,True
100,41,6,50,300,30,10.0,0.5478563482133224,0.0011469936122781021,1.2079226507921703e-13,True,True,True,True
100,41,8,50,300,30,10.0,0.006146650955858757,3.6298735994755305e-06,1.2079226507921703e-13,True,True,True,True
100,41,10,50,300,30,10.0,3.0451918657347283e-05,3.6440224171485625e-09,1.2079226507921703e-13,True,True,True,True
100,41,12,50,300,30,10.0,7.484870420296897e-08,1.5331069747048787e-12,1.2079226507921703e-13,True,True,True,True
100,41,16,50,300,30,10.0,7.865675053249392e-14,2.731148640577885e-14,1.2079226507921703e-13,False,False,True,True
100,42,1,50,300,30,10.0,396.7201673675358,0.9349467879997901,8.215650382226158e-14,True,True,True,True
100,42,2,50,300,30,10.0,166.55149702121352,0.7151839715153043,8.215650382226158e-14,True,True,True,True
100,42,3,50,300,30,10.0,53.61373466428147,0.26725435494158967,8.215650382226158e-14,True,True,True,True
100,42,4,50,300,30,10.0,13.044966346033117,0.056498197717446685,8.215650382226158e-14,True,True,True,True
100,42,5,50,300,30,10.0,2.4098944541224703,0.00761765915919943,8.215650382226158e-14,True,True,True,True
100,42,6,50,300,30,10.0,0.3429414002048457,0.0006963588777981755,8.215650382226158e-14,True,True,True,True
100,42,8,50,300,30,10.0,0.0034155857873423927,2.1730062176317233e-06,8.215650382226158e-14,True,True,True,True
100,42,10,50,300,30,10.0,1.486425493587251e-05,2.446204017125808e-09,8.215650382226158e-14,True,True,True,True
100,42,12,50,300,30,10.0,3.1892188555324494e-08,9.78550573904613e-13,8.215650382226158e-14,True,True,True,True
100,42,16,50,300,30,10.0,2.527010740519637e-14,1.9539925233402755e-14,8.215650382226158e-14,False,False,True,True
100,43,1,50,300,30,10.0,377.77944502978727,2.1876364522153313,1.8207657603852567e-13,True,True,True,True
100,43,2,50,300,30,10.0,154.83705001366945,1.6091374090767494,1.8207657603852567e-13,True,True,True,True
100,43,3,50,300,30,10.0,48.11116232321545,0.566005874408847,1.8207657603852567e-13,True,True,True,True
100,43,4,50,300,30,10.0,11.182012341586711,0.11204999611858923,1.8207657603852567e-13,True,True,True,True
100,43,5,50,300,30,10.0,1.956547900684305,0.014033053446633748,1.8207657603852567e-13,True,True,True,True
100,43,6,50,300,30,10.0,0.2619975521230445,0.0011788235433827232,1.8207657603852567e-13,True,True,True,True
100,43,8,50,300,30,10.0,0.0022796984362649054,2.8967789433842484e-06,1.8207657603852567e-13,True,True,True,True
100,43,10,50,300,30,10.0,8.570128769841725e-06,2.0416006663026565e-09,1.8207657603852567e-13,True,True,True,True
100,43,12,50,300,30,10.0,1.577852226865727e-08,5.160316618457728e-13,1.8207657603852567e-13,True,True,True,True
100,43,16,50,300,30,10.0,9.104569948746138e-15,4.263256414560601e-14,1.8207657603852567e-13,False,False,True,False
100,44,1,50,300,30,10.0,531.5153782431368,1.372423302675831,1.1057821325266559e-13,True,True,True,True
100,44,2,50,300,30,10.0,227.80276338367173,0.9942907016326339,1.1057821325266559e-13,True,True,True,True
100,44,3,50,300,30,10.0,75.59529511498874,0.3438995963368867,1.1057821325266559e-13,True,True,True,True
100,44,4,50,300,30,10.0,19.134528556379177,0.06859368811816968,1.1057821325266559e-13,True,True,True,True
100,44,5,50,300,30,10.0,3.705043429732862,0.010841911187020048,1.1057821325266559e-13,True,True,True,True
100,44,6,50,300,30,10.0,0.5558728959691459,0.0011494904209099488,1.1057821325266559e-13,True,True,True,True
100,44,8,50,300,30,10.0,0.006229539307808706,4.908002536718747e-06,1.1057821325266559e-13,True,True,True,True
100,44,10,50,300,30,10.0,3.082450107355985e-05,6.1412118723680464e-09,1.1057821325266559e-13,True,True,True,True
100,44,12,50,300,30,10.0,7.56663762243267e-08,2.4021895583814512e-12,1.1057821325266559e-13,True,True,True,True
100,44,16,50,300,30,10.0,7.930200375322484e-14,2.55351295663786e-14,1.1057821325266559e-13,False,False,True,True
100,45,1,50,300,30,10.0,356.72122638591344,1.1389532088705234,8.926193117986259e-14,True,True,True,True
100,45,2,50,300,30,10.0,147.36227196854233,0.8085601823295079,8.926193117986259e-14,True,True,True,True
100,45,3,50,300,30,10.0,46.32300139665685,0.2736158308022718,8.926193117986259e-14,True,True,True,True
100,45,4,50,300,30,10.0,10.929297086334186,0.05287658694958308,8.926193117986259e-14,True,True,True,True
100,45,5,50,300,30,10.0,1.946629615166917,0.006593076546960397,8.926193117986259e-14,True,True,True,True
100,45,6,50,300,30,10.0,0.2659042208270841,0.0005650214864618697,8.926193117986259e-14,True,True,True,True
100,45,8,50,300,30,10.0,0.0024179695818027738,1.5756731064353602e-06,8.926193117986259e-14,True,True,True,True
100,45,10,50,300,30,10.0,9.533978896317177e-06,1.5900028307869185e-09,8.926193117986259e-14,True,True,True,True
100,45,12,50,300,30,10.0,1.8449658922391622e-08,5.524677937351896e-13,8.926193117986259e-14,True,True,True,True
100,45,16,50,300,30,10.0,1.1802598284049954e-14,2.1760371282653068e-14,8.926193117986259e-14,False,False,True,False
100,46,1,50,300,30,10.0,411.8547924793617,1.7244449298941498,1.2878587085651816e-13,True,True,True,True
100,46,2,50,300,30,10.0,173.76286579247898,1.1736244722742912,1.2878587085651816e-13,True,True,True,True
100,46,3,50,300,30,10.0,56.34384928398299,0.36644500103869637,1.2878587085651816e-13,True,True,True,True
100,46,4,50,300,30,10.0,13.839384342942154,0.06389075494219565,1.2878587085651816e-13,True,True,True,True
100,46,5,50,300,30,10.0,2.585527737342309,0.007011671849102674,1.2878587085651816e-13,True,True,True,True
100,46,6,50,300,30,10.0,0.37260403289623945,0.0005154715441320068,1.2878587085651816e-13,True,True,True,True
100,46,8,50,300,30,10.0,0.0038167398341690862,9.784258518941158e-07,1.2878587085651816e-13,True,True,True,True
100,46,10,50,300,30,10.0,1.7124859886301812e-05,8.896262615465389e-10,1.2878587085651816e-13,True,True,True,True
100,46,12,50,300,30,10.0,3.7936141480811845e-08,4.363176486776865e-13,1.2878587085651816e-13,True,True,True,True
100,46,16,50,300,30,10.0,3.212142609171899e-14,3.1530333899354446e-14,1.2878587085651816e-13,False,False,True,True
100,47,1,50,300,30,10.0,383.1828134981302,1.1508346607244766,8.659739592076221e-14,True,True,True,True
100,47,2,50,300,30,10.0,153.45606389057644,0.7672186353692875,8.659739592076221e-14,True,True,True,True
100,47,3,50,300,30,10.0,46.08179650658319,0.2379752275030873,8.659739592076221e-14,True,True,True,True
100,47,4,50,300,30,10.0,10.248422840694369,0.04236874094533727,8.659739592076221e-14,True,True,True,True
100,47,5,50,300,30,10.0,1.7022500780435608,0.004922492488713459,8.659739592076221e-14,True,True,True,True
100,47,6,50,300,30,10.0,0.21508737586267615,0.0003983154335627237,8.659739592076221e-14,True,True,True,True
100,47,8,50,300,30,10.0,0.0016461313047645735,1.0068617812830638e-06,8.659739592076221e-14,True,True,True,True
100,47,10,50,300,30,10.0,5.388288078725489e-06,7.955733849485114e-10,8.659739592076221e-14,True,True,True,True
100,47,12,50,300,30,10.0,8.587024166456811e-09,2.3159252293680765e-13,8.659739592076221e-14,True,True,True,True
100,47,16,50,300,30,10.0,3.676552093470066e-15,2.0650148258027912e-14,8.659739592076221e-14,False,False,True,False
100,48,1,50,300,30,10.0,534.2527050375172,1.4674664140551155,1.4077627952246985e-13,True,True,True,True
100,48,2,50,300,30,10.0,242.69892538442076,1.1871558115749687,1.4077627952246985e-13,True,True,True,True
100,48,3,50,300,30,10.0,87.71711802031429,0.501462004087335,1.4077627952246985e-13,True,True,True,True
100,48,4,50,300,30,10.0,24.818325423784298,0.12327883095599135,1.4077627952246985e-13,True,True,True,True
100,48,5,50,300,30,10.0,5.49171161070189,0.01987575088256266,1.4077627952246985e-13,True,True,True,True
100,48,6,50,300,30,10.0,0.958329910156959,0.0022313247365595146,1.4077627952246985e-13,True,True,True,True
100,48,8,50,300,30,10.0,0.01509188202048205,1.2096904020597599e-05,1.4077627952246985e-13,True,True,True,True
100,48,10,50,300,30,10.0,0.00010848272283345673,2.687105360443809e-08,1.4077627952246985e-13,True,True,True,True
100,48,12,50,300,30,10.0,3.9478699054726485e-07,2.18968176923795e-11,1.4077627952246985e-13,True,True,True,True
100,48,16,50,300,30,10.0,9.413710404523155e-13,3.3084646133829665e-14,1.4077627952246985e-13,False,True,True,True
100,49,1,50,300,30,10.0,371.3420636306975,1.3646036449683643,1.1368683772161603e-13,True,True,True,True
100,49,2,50,300,30,10.0,155.08095668299063,0.9954095322717926,1.1368683772161603e-13,True,True,True,True
100,49,3,50,300,30,10.0,49.537011075730035,0.3485708199611046,1.1368683772161603e-13,True,True,True,True
100,49,4,50,300,30,10.0,11.932846256475722,0.06941557086265004,1.1368683772161603e-13,True,True,True,True
100,49,5,50,300,30,10.0,2.1783620709012705,0.008875207292103005,1.1368683772161603e-13,True,True,True,True
100,49,6,50,300,30,10.0,0.3058814633903437,0.0007749049548804177,1.1368683772161603e-13,True,True,True,True
100,49,8,50,300,30,10.0,0.0029572950863187945,2.227739686944119e-06,1.1368683772161603e-13,True,True,True,True
100,49,10,50,300,30,10.0,1.2461352216634683e-05,1.9763726211152743e-09,1.1368683772161603e-13,True,True,True,True
100,49,12,50,300,30,10.0,2.5849036345207067e-08,6.017408793468348e-13,1.1368683772161603e-13,True,True,True,True
100,49,16,50,300,30,10.0,1.909645113338583e-14,2.6867397195928788e-14,1.1368683772161603e-13,False,False,True,False
100,50,1,50,300,30,10.0,595.7203429601849,1.4728958782267145,1.056932319443149e-13,True,True,True,True
100,50,2,50,300,30,10.0,242.92939038158787,0.9282359384401743,1.056932319443149e-13,True,True,True,True
